Ano,RA,Ano ingresso,Fase_num,Fase_label,Idade,Gênero,Instituição de ensino,Pedra,INDE,IAA,IEG,IPS,IPP,IDA,Mat,Por,Ing,IPV,IAN,Defasagem,Faixa_defasagem
2022,RA-532,2022,1,Fase 1,9,Feminino,Escola Pública,AMETISTA,7.792,9.5,9.7,7.5,6.185999999999998,5.5,4.0,7.0,,7.167,10.0,0,Em fase
2022,RA-533,2022,1,Fase 1,10,Masculino,Escola Pública,AGATA,6.962,8.5,8.8,5.6,6.253999999999991,6.0,5.0,7.0,,7.333,5.0,-1,Moderada
2022,RA-534,2021,1,Fase 1,12,Feminino,Escola Pública,AMETISTA,7.131,9.0,7.4,7.5,6.143999999999998,7.1,6.5,7.7,,7.333,5.0,-2,Moderada
2022,RA-535,2019,1,Fase 1,10,Feminino,Escola Pública,AGATA,6.953,9.0,9.2,7.5,5.596000000000005,5.1,4.7,5.5,,6.917,5.0,-1,Moderada
2022,RA-536,2020,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.106,9.5,8.9,5.6,5.659999999999998,6.0,6.3,5.7,,7.75,5.0,-1,Moderada
2022,RA-537,2022,1,Fase 1,10,Masculino,Escola Pública,AGATA,6.641,9.5,9.0,4.4,5.575999999999999,4.8,2.5,7.0,,7.167,5.0,-1,Moderada
2022,RA-538,2022,1,Fase 1,13,Masculino,Escola Pública,AGATA,6.309,8.5,7.5,5.6,4.223999999999997,6.8,4.5,9.0,,5.583,5.0,-2,Moderada
2022,RA-539,2022,1,Fase 1,11,Feminino,Escola Pública,AMETISTA,7.665,8.5,9.3,6.9,5.81599999999999,7.5,6.8,8.2,,8.417,5.0,-1,Moderada
2022,RA-540,2019,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.303,8.5,9.5,5.6,5.93,7.0,6.8,7.2,,7.5,5.0,-1,Moderada
2022,RA-541,2022,1,Fase 1,14,Masculino,Escola Pública,QUARTZO,5.427,10.0,7.8,6.9,4.269999999999996,2.5,0.0,5.0,,5.0,2.5,-3,Severa
2022,RA-542,2019,1,Fase 1,11,Feminino,Escola Pública,AMETISTA,7.221,8.0,9.8,6.3,5.475999999999992,6.5,5.3,7.7,,7.417,5.0,-1,Moderada
2022,RA-543,2022,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.05,8.5,9.8,4.4,5.665999999999993,6.5,5.0,8.0,,7.167,5.0,-1,Moderada
2022,RA-544,2022,1,Fase 1,10,Masculino,Escola Pública,AGATA,6.307,9.5,9.7,5.6,4.970000000000008,3.3,1.0,5.5,,6.0,5.0,-1,Moderada
2022,RA-545,2018,1,Fase 1,13,Masculino,Escola Pública,AGATA,6.723,9.5,6.6,7.5,6.029999999999998,5.5,4.3,6.7,,7.5,5.0,-2,Moderada
2022,RA-546,2021,1,Fase 1,11,Feminino,Escola Pública,AGATA,6.77,9.0,7.9,5.0,5.865999999999989,5.6,3.3,7.8,,7.917,5.0,-1,Moderada
2022,RA-547,2019,1,Fase 1,11,Feminino,Escola Pública,AMETISTA,7.745,9.5,9.7,5.0,5.683999999999996,7.6,7.3,7.8,,8.833,5.0,-1,Moderada
2022,RA-548,2019,1,Fase 1,12,Masculino,Escola Pública,AMETISTA,7.292,8.0,9.1,6.9,5.253999999999985,7.2,5.7,8.7,,7.583,5.0,-2,Moderada
2022,RA-549,2021,1,Fase 1,10,Masculino,Escola Pública,AGATA,6.301,10.0,7.9,6.9,4.575999999999993,4.2,2.2,6.2,,6.167,5.0,-1,Moderada
2022,RA-550,2022,1,Fase 1,12,Feminino,Escola Pública,AGATA,6.026,9.0,9.0,6.9,5.059999999999993,1.9,2.0,1.8,,6.25,5.0,-2,Moderada
2022,RA-551,2018,1,Fase 1,12,Feminino,Escola Pública,AGATA,6.853,8.5,7.3,6.9,5.66399999999998,6.6,5.0,8.2,,7.333,5.0,-2,Moderada
2022,RA-552,2022,1,Fase 1,11,Masculino,Escola Pública,AGATA,6.625,9.5,8.8,5.0,3.815999999999997,5.5,6.0,5.0,,7.167,5.0,-1,Moderada
2022,RA-553,2019,1,Fase 1,11,Feminino,Escola Pública,AGATA,6.39,9.5,6.9,6.9,5.765999999999991,3.3,1.0,5.7,,8.167,5.0,-1,Moderada
2022,RA-554,2017,1,Fase 1,12,Masculino,Escola Pública,QUARTZO,5.588,7.9,6.0,6.9,4.580000000000002,4.0,1.7,6.3,,5.75,5.0,-2,Moderada
2022,RA-555,2019,1,Fase 1,12,Masculino,Escola Pública,QUARTZO,5.949,9.5,8.1,5.0,4.6559999999999935,4.4,1.8,7.0,,5.167,5.0,-2,Moderada
2022,RA-556,2018,1,Fase 1,11,Feminino,Escola Pública,AMETISTA,7.181,9.0,8.8,5.0,5.909999999999993,6.4,4.8,8.0,,8.25,5.0,-1,Moderada
2022,RA-557,2019,1,Fase 1,10,Masculino,Escola Pública,TOPAZIO,8.334,10.0,8.4,7.5,6.573999999999991,9.4,10.0,8.8,,9.333,5.0,-1,Moderada
2022,RA-558,2022,1,Fase 1,14,Masculino,Escola Pública,QUARTZO,5.539,9.0,8.5,5.0,4.289999999999994,4.3,0.5,8.0,,4.5,2.5,-3,Severa
2022,RA-559,2021,1,Fase 1,11,Masculino,Escola Pública,AMETISTA,7.634,9.5,9.2,7.5,5.574000000000003,7.1,7.2,7.0,,8.083,5.0,-1,Moderada
2022,RA-560,2020,1,Fase 1,11,Masculino,Escola Pública,QUARTZO,4.949,6.9,7.2,5.0,3.0899999999999928,3.8,3.2,4.3,,3.75,5.0,-1,Moderada
2022,RA-561,2022,1,Fase 1,11,Masculino,Escola Pública,AMETISTA,7.856,9.0,9.0,7.5,6.593999999999989,7.4,9.5,5.3,,8.833,5.0,-1,Moderada
2022,RA-562,2021,1,Fase 1,11,Feminino,Escola Pública,AMETISTA,7.855,8.0,9.0,7.5,6.5500000000000025,8.0,8.3,7.7,,8.75,5.0,-1,Moderada
2022,RA-563,2020,1,Fase 1,11,Feminino,Escola Pública,TOPAZIO,8.22,10.0,9.2,7.5,6.634000000000002,8.5,9.0,8.0,,8.833,5.0,-1,Moderada
2022,RA-564,2019,1,Fase 1,13,Masculino,Escola Pública,QUARTZO,4.972,9.5,3.8,5.0,4.3540000000000045,2.3,2.5,2.0,,6.833,5.0,-2,Moderada
2022,RA-565,2022,1,Fase 1,13,Masculino,Escola Pública,QUARTZO,5.233,9.0,4.1,7.5,4.996,2.9,4.0,1.8,,5.917,5.0,-2,Moderada
2022,RA-566,2022,1,Fase 1,12,Feminino,Escola Pública,AMETISTA,7.729,9.5,8.4,7.5,5.655999999999999,8.5,9.5,7.5,,7.917,5.0,-2,Moderada
2022,RA-567,2019,1,Fase 1,11,Masculino,Escola Pública,AGATA,6.281,9.5,6.0,7.5,5.543999999999993,4.8,4.3,5.2,,6.833,5.0,-1,Moderada
2022,RA-568,2018,1,Fase 1,14,Masculino,Escola Pública,AMETISTA,7.306,8.0,8.6,6.9,5.9719999999999995,8.3,8.0,8.5,,7.944,2.5,-3,Severa
2022,RA-569,2020,1,Fase 1,12,Feminino,Escola Pública,AMETISTA,7.074,9.5,8.7,5.0,5.5739999999999945,6.8,6.3,7.3,,7.333,5.0,-2,Moderada
2022,RA-570,2019,1,Fase 1,10,Feminino,Escola Pública,QUARTZO,5.722,9.0,7.0,7.5,5.564000000000009,1.3,0.7,2.0,,6.778,5.0,-1,Moderada
2022,RA-571,2019,1,Fase 1,11,Feminino,Escola Pública,AGATA,6.589,8.5,8.8,7.5,6.002000000000001,3.7,3.3,4.0,,6.944,5.0,-1,Moderada
2022,RA-572,2022,1,Fase 1,9,Masculino,Escola Pública,AMETISTA,7.48,8.5,8.0,7.5,5.533999999999999,6.8,4.5,9.0,,6.833,10.0,0,Em fase
2022,RA-573,2020,1,Fase 1,11,Masculino,Escola Pública,TOPAZIO,8.261,9.5,9.9,7.5,6.521999999999988,8.2,8.3,8.0,,8.944,5.0,-1,Moderada
2022,RA-574,2022,1,Fase 1,10,Masculino,Escola Pública,AGATA,6.86,9.5,7.2,5.0,5.811999999999999,7.5,5.5,9.5,,6.944,5.0,-1,Moderada
2022,RA-575,2019,1,Fase 1,12,Masculino,Escola Pública,QUARTZO,5.889,8.0,6.1,7.5,6.589999999999998,2.8,2.7,3.0,,7.0,5.0,-2,Moderada
2022,RA-576,2022,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.59,9.5,9.1,7.5,5.877999999999997,7.8,7.5,8.0,,7.111,5.0,-1,Moderada
2022,RA-577,2022,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.862,9.5,9.3,7.5,5.7979999999999965,9.0,8.3,9.7,,7.111,5.0,-1,Moderada
2022,RA-578,2019,1,Fase 1,10,Masculino,Escola Pública,TOPAZIO,8.814,9.5,10.0,8.8,6.617999999999995,9.5,9.3,9.7,,9.611,5.0,-1,Moderada
2022,RA-579,2022,1,Fase 1,10,Feminino,Escola Pública,AGATA,6.067,8.5,5.8,7.5,6.026000000000007,3.8,0.0,7.5,,7.222,5.0,-1,Moderada
2022,RA-580,2020,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.525,8.0,9.6,7.5,6.016000000000004,7.6,6.3,8.8,,7.167,5.0,-1,Moderada
2022,RA-581,2019,1,Fase 1,10,Masculino,Escola Pública,AGATA,6.464,7.5,8.9,7.5,5.061999999999998,5.0,5.3,4.7,,5.889,5.0,-1,Moderada
2022,RA-582,2022,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.064,10.0,9.0,7.5,5.895999999999999,4.9,4.3,5.5,,7.222,5.0,-1,Moderada
2022,RA-583,2019,1,Fase 1,12,Feminino,Escola Pública,AMETISTA,7.456,8.5,9.4,7.5,5.894000000000004,7.1,6.2,8.0,,7.333,5.0,-2,Moderada
2022,RA-584,2019,1,Fase 1,10,Feminino,Escola Pública,AGATA,6.714,8.0,8.5,7.5,5.774000000000008,4.6,4.5,4.7,,7.333,5.0,-1,Moderada
2022,RA-585,2020,1,Fase 1,9,Feminino,Escola Pública,AMETISTA,7.398,8.5,9.1,7.5,6.001999999999992,5.0,3.7,6.3,,6.889,10.0,0,Em fase
2022,RA-586,2021,1,Fase 1,10,Feminino,Rede Decisão,AMETISTA,7.988,10.0,9.6,5.6,6.124000000000009,8.2,8.2,8.2,,8.778,5.0,-1,Moderada
2022,RA-587,2022,1,Fase 1,10,Masculino,Escola Pública,AGATA,6.632,9.5,9.3,7.5,5.785999999999998,3.8,1.0,6.5,,6.167,5.0,-1,Moderada
2022,RA-588,2021,1,Fase 1,9,Feminino,Rede Decisão,TOPAZIO,8.622,9.5,10.0,5.6,5.9639999999999915,9.3,9.3,9.2,,8.278,10.0,0,Em fase
2022,RA-589,2022,1,Fase 1,9,Feminino,Escola Pública,AMETISTA,7.744,9.5,9.4,7.5,5.9279999999999955,5.8,3.0,8.5,,7.056,10.0,0,Em fase
2022,RA-590,2020,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.435,8.5,8.6,7.5,6.127999999999991,7.4,5.7,9.2,,7.611,5.0,-1,Moderada
2022,RA-591,2021,1,Fase 1,11,Masculino,Escola Pública,AMETISTA,7.507,9.5,9.3,7.5,5.49199999999999,7.1,7.8,6.3,,7.389,5.0,-1,Moderada
2022,RA-592,2020,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.381,8.0,8.5,5.6,5.853999999999999,8.4,7.2,9.7,,7.778,5.0,-1,Moderada
2022,RA-593,2021,1,Fase 1,10,Feminino,Escola Pública,AGATA,6.254,7.5,7.4,7.5,5.983999999999989,4.6,3.0,6.2,,6.278,5.0,-1,Moderada
2022,RA-594,2022,1,Fase 1,10,Masculino,Escola Pública,AMETISTA,7.392,8.0,9.4,7.5,5.2419999999999956,7.8,6.0,9.5,,6.889,5.0,-1,Moderada
2022,RA-595,2018,1,Fase 1,12,Masculino,Escola Pública,QUARTZO,5.18,8.5,5.5,7.5,5.799999999999992,1.0,2.0,0.0,,6.0,5.0,-2,Moderada
2022,RA-596,2021,1,Fase 1,9,Feminino,Escola Pública,TOPAZIO,8.971,9.5,10.0,7.5,6.109999999999989,9.3,8.8,9.8,,9.0,10.0,0,Em fase
2022,RA-597,2022,1,Fase 1,9,Masculino,Escola Pública,TOPAZIO,8.265,9.0,10.0,7.5,6.038000000000006,8.0,6.5,9.5,,7.056,10.0,0,Em fase
2022,RA-598,2022,1,Fase 1,11,Feminino,Escola Pública,AGATA,6.35,9.5,7.2,7.5,5.8119999999999905,3.7,4.7,2.7,,6.944,5.0,-1,Moderada
2022,RA-599,2022,1,Fase 1,10,Masculino,Escola Pública,TOPAZIO,8.2,9.5,9.2,7.5,6.287999999999991,9.1,8.3,9.8,,8.556,5.0,-1,Moderada
2022,RA-600,2021,1,Fase 1,9,Feminino,Escola Pública,AGATA,7.011,8.5,8.4,7.5,5.843999999999996,3.9,2.8,5.0,,6.833,10.0,0,Em fase
2022,RA-601,2021,1,Fase 1,8,Masculino,Escola Pública,AMETISTA,7.713,9.0,9.7,7.5,5.495999999999999,5.7,5.3,6.0,,7.167,10.0,1,Em fase
2022,RA-602,2019,1,Fase 1,11,Masculino,Escola Pública,AMETISTA,8.041,10.0,9.7,7.5,5.975999999999999,8.6,8.3,8.8,,7.667,5.0,-1,Moderada
2022,RA-603,2022,1,Fase 1,11,Feminino,Escola Pública,AMETISTA,7.78,9.0,9.5,7.5,6.299999999999999,7.5,6.7,8.3,,8.0,5.0,-1,Moderada
2022,RA-604,2021,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,8.018,9.0,9.0,7.5,6.414,8.8,8.0,9.7,,8.333,5.0,-1,Moderada
2022,RA-605,2021,1,Fase 1,12,Feminino,Escola Pública,AMETISTA,7.276,6.9,9.3,6.9,6.047999999999991,7.1,6.2,8.0,,7.556,5.0,-2,Moderada
2022,RA-606,2022,1,Fase 1,10,Masculino,Escola Pública,AGATA,6.127,9.5,9.0,7.5,5.447999999999995,1.8,2.0,1.5,,6.111,5.0,-1,Moderada
2022,RA-607,2022,1,Fase 1,10,Masculino,Escola Pública,AGATA,6.44,6.8,8.1,7.5,6.012000000000004,4.0,3.0,5.0,,7.444,5.0,-1,Moderada
2022,RA-608,2022,1,Fase 1,10,Masculino,Escola Pública,AMETISTA,7.216,7.8,9.6,7.5,5.616000000000003,6.3,3.0,9.5,,7.222,5.0,-1,Moderada
2022,RA-609,2019,1,Fase 1,11,Masculino,Escola Pública,AGATA,6.794,8.5,7.6,7.5,5.627999999999993,6.0,6.5,5.5,,7.056,5.0,-1,Moderada
2022,RA-610,2022,1,Fase 1,9,Feminino,Escola Pública,TOPAZIO,8.18,9.0,9.6,7.5,6.099999999999994,6.5,6.0,7.0,,8.5,10.0,0,Em fase
2022,RA-611,2021,1,Fase 1,12,Masculino,Escola Pública,AMETISTA,7.756,9.5,7.6,7.5,6.248000000000005,9.5,10.0,9.0,,7.556,5.0,-2,Moderada
2022,RA-612,2021,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.594,9.0,9.2,7.5,5.906000000000002,7.9,9.7,6.2,,7.167,5.0,-1,Moderada
2022,RA-613,2020,1,Fase 1,13,Masculino,Escola Pública,TOPAZIO,8.121,9.0,9.2,7.5,5.798000000000005,9.2,9.2,9.2,,8.556,5.0,-2,Moderada
2022,RA-614,2021,1,Fase 1,12,Masculino,Escola Pública,TOPAZIO,8.339,9.5,9.7,7.5,6.234000000000002,9.6,9.8,9.3,,8.278,5.0,-2,Moderada
2022,RA-615,2020,1,Fase 1,9,Feminino,Escola Pública,TOPAZIO,8.086,9.5,9.7,7.5,6.082000000000001,7.3,7.8,6.7,,6.889,10.0,0,Em fase
2022,RA-616,2019,1,Fase 1,12,Masculino,Escola Pública,AMETISTA,7.303,7.4,7.4,7.5,6.173999999999991,8.8,9.2,8.5,,7.278,5.0,-2,Moderada
2022,RA-617,2021,1,Fase 1,11,Feminino,Escola Pública,AMETISTA,7.107,8.5,8.9,7.5,6.113999999999997,6.3,4.5,8.0,,6.778,5.0,-1,Moderada
2022,RA-618,2020,1,Fase 1,13,Masculino,Escola Pública,AMETISTA,7.18,8.9,8.3,7.5,5.733999999999995,6.7,6.8,6.5,,7.333,5.0,-2,Moderada
2022,RA-619,2021,1,Fase 1,11,Feminino,Escola Pública,AMETISTA,7.693,9.5,8.0,7.5,6.264000000000003,9.0,9.2,8.8,,7.333,5.0,-1,Moderada
2022,RA-620,2021,1,Fase 1,12,Masculino,Escola Pública,AGATA,6.018,0.0,7.5,7.5,5.413999999999994,6.8,8.5,5.0,,6.833,5.0,-2,Moderada
2022,RA-621,2020,1,Fase 1,10,Masculino,Escola Pública,AMETISTA,7.448,9.5,7.7,7.5,5.636000000000001,7.5,6.8,8.2,,8.222,5.0,-1,Moderada
2022,RA-622,2019,1,Fase 1,12,Feminino,Escola Pública,QUARTZO,4.934,3.5,3.8,7.5,6.139999999999999,3.8,4.8,2.7,,6.0,5.0,-2,Moderada
2022,RA-623,2022,1,Fase 1,13,Masculino,Escola Pública,AMETISTA,7.524,7.5,9.0,7.5,5.861999999999998,8.3,9.3,7.2,,7.389,5.0,-2,Moderada
2022,RA-624,2022,1,Fase 1,10,Masculino,Escola Pública,AMETISTA,7.425,9.0,8.9,7.5,5.905999999999985,6.8,8.0,5.5,,7.722,5.0,-1,Moderada
2022,RA-625,2022,1,Fase 1,11,Masculino,Escola Pública,AMETISTA,7.483,8.0,9.2,7.5,5.663999999999989,7.8,8.5,7.0,,7.333,5.0,-1,Moderada
2022,RA-626,2021,1,Fase 1,11,Masculino,Escola Pública,QUARTZO,5.818,7.4,7.6,7.5,5.923999999999996,1.3,2.5,0.0,,7.278,5.0,-1,Moderada
2022,RA-627,2022,1,Fase 1,10,Feminino,Escola Pública,AGATA,6.621,7.0,6.7,7.5,6.310000000000002,6.5,6.2,6.8,,7.0,5.0,-1,Moderada
2022,RA-628,2022,1,Fase 1,11,Masculino,Escola Pública,AMETISTA,7.577,9.5,7.6,7.5,5.503999999999998,9.2,9.3,9.0,,7.333,5.0,-1,Moderada
2022,RA-629,2022,1,Fase 1,9,Masculino,Escola Pública,TOPAZIO,8.11,9.0,10.0,7.5,6.043999999999983,7.0,5.0,9.0,,7.278,10.0,0,Em fase
2022,RA-630,2022,1,Fase 1,9,Masculino,Escola Pública,TOPAZIO,8.064,9.5,9.2,7.5,6.083999999999996,7.3,6.5,8.0,,7.278,10.0,0,Em fase
2022,RA-631,2022,1,Fase 1,12,Masculino,Escola Pública,AGATA,6.928,8.5,6.8,7.5,6.235999999999997,7.0,7.3,6.7,,7.222,5.0,-2,Moderada
2022,RA-632,2022,1,Fase 1,10,Feminino,Escola Pública,AGATA,6.996,8.5,9.3,6.9,4.9159999999999915,6.3,5.5,7.2,,6.722,5.0,-1,Moderada
2022,RA-633,2020,1,Fase 1,11,Feminino,Escola Pública,AMETISTA,7.476,7.3,8.9,7.5,6.0939999999999905,7.7,6.8,8.5,,7.833,5.0,-1,Moderada
2022,RA-634,2022,1,Fase 1,11,Feminino,Escola Pública,AMETISTA,7.619,9.5,9.4,7.5,5.945999999999998,6.5,8.0,5.0,,8.222,5.0,-1,Moderada
2022,RA-635,2022,1,Fase 1,10,Masculino,Escola Pública,QUARTZO,5.313,10.0,4.9,6.9,5.541999999999989,1.5,0.5,2.5,,6.444,5.0,-1,Moderada
2022,RA-636,2022,1,Fase 1,10,Masculino,Escola Pública,AMETISTA,7.189,8.5,8.0,6.9,6.111999999999993,7.3,7.3,7.3,,7.389,5.0,-1,Moderada
2022,RA-637,2021,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.039,8.5,9.0,7.5,5.7899999999999885,5.8,4.8,6.8,,7.0,5.0,-1,Moderada
2022,RA-638,2020,1,Fase 1,9,Feminino,Escola Pública,AMETISTA,7.059,8.5,9.3,7.5,5.633999999999997,3.9,2.0,5.8,,6.278,10.0,0,Em fase
2022,RA-639,2021,1,Fase 1,10,Feminino,Escola Pública,AGATA,6.613,8.5,7.4,7.5,6.108000000000002,5.5,3.2,7.8,,6.611,5.0,-1,Moderada
2022,RA-640,2022,1,Fase 1,11,Feminino,Escola Pública,AGATA,6.73,9.0,8.4,7.5,5.844000000000005,4.8,2.5,7.0,,6.778,5.0,-1,Moderada
2022,RA-641,2022,1,Fase 1,9,Feminino,Escola Pública,AMETISTA,7.776,9.0,9.3,7.5,6.103999999999994,6.5,4.5,8.5,,6.778,10.0,0,Em fase
2022,RA-642,2021,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.75,10.0,9.7,6.9,6.043999999999992,7.3,7.0,7.7,,7.778,5.0,-1,Moderada
2022,RA-643,2022,1,Fase 1,10,Masculino,Escola Pública,AGATA,6.763,9.0,8.0,7.5,4.285999999999994,6.2,6.3,6.0,,6.722,5.0,-1,Moderada
2022,RA-644,2021,1,Fase 1,11,Feminino,Escola Pública,AMETISTA,7.83,9.5,8.0,7.5,6.143999999999998,8.8,9.7,8.0,,8.278,5.0,-1,Moderada
2022,RA-645,2022,1,Fase 1,10,Feminino,Escola Pública,AGATA,6.086,8.5,8.1,7.5,5.9940000000000015,2.0,4.0,0.0,,6.833,5.0,-1,Moderada
2022,RA-646,2019,1,Fase 1,13,Masculino,Escola Pública,TOPAZIO,8.181,8.5,9.8,8.1,7.031999999999989,8.4,8.8,8.0,,8.389,5.0,-2,Moderada
2022,RA-647,2022,1,Fase 1,10,Masculino,Escola Pública,AGATA,6.606,9.5,8.6,7.5,5.7039999999999935,3.3,1.5,5.2,,7.278,5.0,-1,Moderada
2022,RA-648,2019,1,Fase 1,12,Masculino,Escola Pública,AGATA,6.736,9.0,7.5,6.9,5.859999999999994,5.3,5.0,5.5,,7.5,5.0,-2,Moderada
2022,RA-649,2019,1,Fase 1,12,Feminino,Escola Pública,AMETISTA,7.302,8.5,8.9,5.6,6.09799999999999,7.4,6.3,8.5,,7.611,5.0,-2,Moderada
2022,RA-650,2021,1,Fase 1,11,Feminino,Escola Pública,AGATA,7.004,6.9,8.7,5.6,6.3399999999999945,6.9,5.5,8.3,,7.5,5.0,-1,Moderada
2022,RA-651,2022,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.866,8.5,9.3,7.5,6.793999999999993,7.8,7.7,7.8,,8.333,5.0,-1,Moderada
2022,RA-652,2022,1,Fase 1,9,Feminino,Escola Pública,TOPAZIO,8.151,8.0,9.6,7.5,6.2099999999999955,7.8,7.0,8.5,,7.5,10.0,0,Em fase
2022,RA-653,2022,1,Fase 1,11,Feminino,Escola Pública,TOPAZIO,8.101,9.5,9.6,7.5,6.210000000000004,9.3,9.5,9.0,,7.5,5.0,-1,Moderada
2022,RA-654,2022,1,Fase 1,12,Feminino,Escola Pública,AMETISTA,7.308,8.5,8.6,7.5,6.167999999999996,6.8,5.5,8.0,,7.556,5.0,-2,Moderada
2022,RA-655,2019,1,Fase 1,12,Feminino,Escola Pública,AMETISTA,7.785,7.5,9.2,7.5,6.072000000000006,8.3,8.3,8.2,,8.389,5.0,-2,Moderada
2022,RA-656,2020,1,Fase 1,11,Feminino,Escola Pública,AGATA,6.652,7.4,7.5,5.6,5.920000000000005,6.3,5.0,7.5,,7.5,5.0,-1,Moderada
2022,RA-657,2021,1,Fase 1,12,Feminino,Escola Pública,TOPAZIO,8.093,9.5,9.8,7.5,6.33,9.0,9.0,9.0,,7.5,5.0,-2,Moderada
2022,RA-658,2022,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.407,10.0,9.3,7.5,5.935999999999995,5.6,4.7,6.5,,7.917,5.0,-1,Moderada
2022,RA-659,2022,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.783,8.0,7.8,7.5,6.463999999999999,9.3,9.5,9.0,,8.333,5.0,-1,Moderada
2022,RA-660,2021,1,Fase 1,9,Feminino,Escola Pública,TOPAZIO,8.363,9.5,9.0,7.5,6.663999999999994,6.9,5.8,8.0,,9.083,10.0,0,Em fase
2022,RA-661,2022,1,Fase 1,11,Masculino,Escola Pública,AMETISTA,7.593,9.0,8.3,7.5,6.395999999999997,7.8,8.3,7.3,,7.917,5.0,-1,Moderada
2022,RA-662,2022,1,Fase 1,11,Feminino,Escola Pública,AMETISTA,7.044,9.0,8.8,7.5,5.573999999999986,6.8,5.7,7.8,,6.083,5.0,-1,Moderada
2022,RA-663,2022,1,Fase 1,10,Masculino,Escola Pública,AGATA,6.376,6.9,8.7,7.5,4.8600000000000065,5.8,5.0,6.5,,5.25,5.0,-1,Moderada
2022,RA-664,2022,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.277,9.5,8.8,7.5,6.235999999999997,6.3,5.0,7.5,,7.167,5.0,-1,Moderada
2022,RA-665,2022,1,Fase 1,11,Feminino,Escola Pública,AGATA,6.996,9.0,7.4,7.5,5.5600000000000005,6.8,6.5,7.0,,7.25,5.0,-1,Moderada
2022,RA-666,2022,1,Fase 1,10,Masculino,Escola Pública,AMETISTA,7.929,9.5,9.1,7.5,5.823999999999998,7.8,8.0,7.5,,8.833,5.0,-1,Moderada
2022,RA-667,2021,1,Fase 1,11,Masculino,Escola Pública,QUARTZO,5.844,8.5,5.6,7.5,5.574000000000012,4.5,3.7,5.3,,5.833,5.0,-1,Moderada
2022,RA-668,2022,1,Fase 1,11,Masculino,Escola Pública,QUARTZO,4.365,6.9,3.3,7.5,4.550000000000001,2.8,2.8,2.8,,3.75,5.0,-1,Moderada
2022,RA-669,2022,1,Fase 1,11,Masculino,Escola Pública,AMETISTA,7.475,9.0,9.7,7.5,6.183999999999994,6.0,5.0,7.0,,7.833,5.0,-1,Moderada
2022,RA-670,2022,1,Fase 1,10,Feminino,Escola Pública,AMETISTA,7.451,8.0,8.8,7.5,6.275999999999993,6.9,6.5,7.3,,8.167,5.0,-1,Moderada
2022,RA-671,2021,0,Alfa,9,Masculino,Escola Pública,AMETISTA,7.617,8.5,8.2,8.1,5.735999999999999,8.8,8.8,8.8,,7.417,5.0,-1,Moderada
2022,RA-672,2021,0,Alfa,9,Feminino,Escola Pública,AMETISTA,7.48,8.5,8.5,8.1,5.099999999999998,8.8,8.5,9.1,,6.75,5.0,-1,Moderada
2022,RA-673,2022,0,Alfa,8,Feminino,Escola Pública,TOPAZIO,8.65,8.5,9.2,8.1,5.934000000000008,9.2,9.4,8.9,,8.583,10.0,0,Em fase
2022,RA-674,2022,0,Alfa,8,Masculino,Escola Pública,AMETISTA,7.862,9.5,8.7,8.1,4.954000000000001,8.0,8.9,7.0,,6.333,10.0,0,Em fase
2022,RA-675,2022,0,Alfa,8,Masculino,Escola Pública,AMETISTA,7.576,10.0,6.6,8.1,5.493999999999986,7.4,8.8,5.9,,7.083,10.0,0,Em fase
2022,RA-676,2021,0,Alfa,9,Masculino,Escola Pública,AMETISTA,7.911,8.5,8.6,8.1,5.375999999999994,9.3,9.5,9.1,,8.167,5.0,-1,Moderada
2022,RA-677,2021,0,Alfa,8,Feminino,Escola Pública,TOPAZIO,8.358,10.0,9.4,7.5,5.51400000000001,7.3,7.7,6.8,,8.583,10.0,0,Em fase
2022,RA-678,2022,0,Alfa,9,Masculino,Escola Pública,AMETISTA,8.0,9.0,10.0,6.9,5.499999999999989,7.3,7.5,7.0,,9.5,5.0,-1,Moderada
2022,RA-679,2020,0,Alfa,10,Masculino,Escola Pública,AMETISTA,7.172,9.0,8.2,7.5,5.553999999999997,6.3,6.7,5.8,,7.833,5.0,-2,Moderada
2022,RA-680,2019,0,Alfa,10,Feminino,Escola Pública,AMETISTA,7.518,9.5,8.8,7.5,5.279999999999996,7.4,8.0,6.8,,7.75,5.0,-2,Moderada
2022,RA-681,2022,0,Alfa,10,Masculino,Escola Pública,AMETISTA,7.204,8.5,8.5,6.9,5.639999999999992,6.5,6.5,6.5,,8.0,5.0,-2,Moderada
